year,month,Average Rainfall,nino3,nino3.4,nino4,Arabian_Sea,equatorialindianocean,bayofbengal,SPI_1,Drought_Category,Drought_Category_Encoded
1925,7,2.021678902330644,26.48484352309985,27.728239602495545,28.48764102346041,26.943221391304345,27.84523889636364,28.045514071174377,-0.3525735198120554,Mild drought,2
1925,8,0.32756003531612904,25.960743968703422,27.554008937611407,28.606182706744868,26.271727559782608,27.55668483636364,27.880932042704625,-1.8552423304583332,Severe drought,4
1925,9,0.1435319968749999,25.83814288971684,27.54077686631016,28.73282497067449,26.857019157608697,27.82609185090909,28.198679896797152,-1.125759208789301,Moderate drought,3
1925,10,0.0471984092758064,25.85107072280179,27.59226276470588,28.83748064809384,28.07241821467392,27.921020061818183,28.34377606049822,-0.5111265679339344,Mild drought,2
1925,11,0.0737190739599999,25.91627757824143,27.652594472370765,29.01700221114369,27.75873652445652,28.094748834545456,28.104969295373664,0.24048122982010212,No drought,1
1925,12,0.03,26.71014321460507,28.1469735543672,29.10265988269795,26.73497570923913,27.90663942909091,27.080895483985763,-0.5602438005461869,Mild drought,2
1926,1,0.30138090527419353,27.10360994038748,28.051686618538326,28.75231014956012,25.989594491847825,27.91098594909091,26.73034460854093,1.3110374090699355,No drought,1
1926,2,0.03,27.451626931445603,28.028136866310163,28.74054776539589,26.17248262771739,27.988741523636364,27.04052549466192,-0.8176399950515535,Mild drought,2
1926,3,0.9181718487032259,28.284609530551418,28.42133195543672,28.741546950146628,27.411876619565216,28.85808355454545,28.26809497864769,2.8790228308572994,No drought,1
1926,4,0.06229415416666661,28.56923580625931,28.74407810516934,28.75885642521994,28.343521831521738,29.377825545454545,29.45792691103203,-0.38492602220481853,Mild drought,2
1926,5,0.5966899909774194,27.92462365424739,28.67211375757576,29.039657897360705,29.34552447554348,29.161340705454545,30.114926854092527,0.7515643769318793,No drought,1
1926,6,0.1355291020933333,27.03979144262295,28.285295577540108,28.963874290322583,28.954867154891303,28.43078869090909,29.32587719217082,-1.4641557947964807,Moderate drought,3
1926,7,2.340532584785483,26.39499963636364,27.86085270944741,28.753711234604108,27.84924074456521,28.088694523636367,28.48076920996441,-0.1717601460825874,Mild drought,2
1926,8,5.304163217477419,25.215805557377053,27.04809336185383,28.23948460117301,26.851782282608696,27.887799983636363,28.25415521708185,0.9554187011831144,No drought,1
1926,9,3.1337301957433326,24.81562686736215,26.71574746167558,28.12573186217009,27.050368755434786,27.89063648,28.537709480427047,1.2028342964810097,No drought,1
1926,10,0.03,24.84029691654248,26.39495454901961,27.69802679765396,28.014033630434785,28.08187185272727,28.56829044839857,-0.7388873902135528,Mild drought,2
1926,11,0.03,24.82497451862892,26.41778116755793,27.660490768328444,27.585053461956523,27.903011445454545,28.00395902846975,-0.5039753172388791,Mild drought,2
1926,12,0.030314102822580603,25.14993665275708,26.38494753475936,27.49395779472141,26.65595430706522,27.801209914545453,27.213167676156583,-0.5520519754492623,Mild drought,2
1927,1,0.03,25.71285576154993,26.67674411942959,27.7027357595308,25.62764275,27.56239559636364,26.65640730604982,-0.821697121928032,Mild drought,2
1927,2,0.33542106474999994,26.737392791356186,27.00154213368984,27.69720110263929,26.04365941032609,28.24972359818182,27.19987053380783,1.0210156501956096,No drought,1
1927,3,0.03,26.97999363338301,27.086918062388595,27.441973046920825,26.471418654891306,28.44645821454545,28.03144499644128,-0.7410204976065166,Mild drought,2
1927,4,0.03440080521,27.20597234724292,27.49040493939394,28.037813762463344,28.20175525271739,29.057018867272728,29.08432065480427,-0.7511473707496359,Mild drought,2
1927,5,0.23131975202580643,26.547736070044703,27.27179843137255,27.94182590615836,29.137464277173912,28.71523814,29.23774934875445,-0.08478963022517644,Mild drought,2
1927,6,0.4769452219366667,26.265542160953803,27.544031730837787,28.301228064516128,28.35947786684783,28.109379525454543,28.67374441637011,-0.5200027997453446,Mild drought,2
1927,7,3.7490212866419346,25.266747609538005,26.929204272727272,28.13377805865103,27.01601700271739,27.822348943636364,28.2452481316726,0.47092227180329843,No drought,1
1927,8,5.271157197880645,24.939208333830106,26.808532780748664,28.169159413489737,26.12473775271739,27.461021007272727,28.050173797153025,0.946019857895618,No drought,1
1927,9,1.103785601076667,25.02177563338301,26.63622482352941,27.876988384164225,26.704536396739133,27.707633623636365,28.42211058362989,0.16773576114805722,No drought,1
