year,month,Average Rainfall,nino3,nino3.4,nino4,Arabian_Sea,equatorialindianocean,bayofbengal,SPI_1
1904,4,0.0619647562666666,26.787389871833085,27.04817820320856,27.54413997653959,27.97858494293478,28.869508985454544,28.56043137366548,-0.1012253876499234
1904,5,0.5751219607258065,26.896600083457525,27.466159506238856,27.812458624633432,29.04405993478261,28.62512681090909,28.920789,0.7651172921625055
1904,6,0.5487873449616667,26.75265020417288,27.81276720677361,28.23619745454545,28.25513084510869,28.000840152727275,28.536124540925268,-0.3296951314437485
1904,7,1.1223747714080643,26.542151304023843,27.9776952745098,28.68297291495601,27.07578598913044,27.459336216363635,27.999400814946625,-0.9645703518346602
1904,8,1.8097088597612903,25.92183818330849,27.434887614973263,28.44418243695015,26.34742180978261,27.27078430909091,27.81918269395018,-0.36818259229366274
1904,9,0.5929787344199999,25.200442625931444,26.78567004991088,28.065365410557185,26.66071657608696,27.40729904909091,27.8850655088968,-0.24397729900264287
1904,10,0.0745751300403225,25.994292388971687,27.656842532976825,28.847943771261,27.688830467391305,27.66879312363637,28.10527225266904,-0.01172121736793802
1904,11,0.0228084760433333,25.644436564828617,26.824050529411764,27.81469041348973,27.253731274456523,27.68002272181818,27.81276120284697,-0.1553717767388892
1904,12,0.1243702822774193,26.00218094336811,27.43308400891265,28.497826126099707,26.3081832826087,27.597842001818183,26.943765590747333,1.077779100162506
1905,1,0.1174022792532258,26.32346100298063,27.24873575044564,28.12063395014663,25.467185698369565,27.56583777818182,26.747412419928825,0.486857370597731
1905,2,0.2113071763392857,26.87828053055141,27.476449049910872,28.36075708797654,25.686907967391303,28.0141479,26.94007615658363,0.697840096416736
1905,3,0.019404719759677398,28.05188361102832,28.164435889483062,28.504855099706745,26.630984108695653,28.687529043636363,28.03301806049822,-0.5494572163570094
1905,4,0.10342116981166659,27.67565815052161,28.036556040998217,28.42499804692082,27.8003996875,28.928048985454545,28.7095217544484,0.2089656453403983
1905,5,0.026699006048387097,28.339705131147543,28.90604426737968,29.245395771261,29.004555361413043,28.737499107272725,29.27483282918149,-1.0967606333906796
1905,6,0.4267328615,27.382450782414303,28.26223418894831,28.81832200293255,28.41342830163044,28.141594905454543,28.80257470818505,-0.5421220805593154
1905,7,0.4910715121016128,26.502278921013414,28.05463328163993,29.20580193548387,27.24898676630435,27.633323578181816,28.280606067615658,-1.707761750700334
1905,8,0.0146907762096774,26.332224,27.93726664349376,29.036416777126103,26.53973664673913,27.41196713090909,28.033932661921707,-3.4129861074668297
1905,9,1.46129488545,26.366879441132635,28.178577889483066,29.346761935483872,26.928054546195654,27.76055948727273,28.11228476156584,0.43850040500039383
1905,10,0.01,26.00064472727273,27.851647040998216,29.0348658856305,27.774977625,27.7234966,28.29159449822064,-0.8314038433897544
1905,11,0.01,26.193550299552907,27.512647192513366,28.64183149853373,27.420203576086955,27.90324013818182,27.993455729537366,-0.5532266507392292
1905,12,0.0207190040338709,26.14768723248882,27.73684568805704,28.75590165102639,26.50025752445652,27.88071395090909,27.292399526690392,-0.2468956917812109
1906,1,0.0120428276209677,26.562269812220567,27.459103586452763,28.090866117302053,25.786399418478258,27.70688410909091,26.895688989323844,-0.829290735914064
1906,2,1.448968149607143,26.95143632786885,27.416831295900177,28.1312391085044,25.95561404347826,28.32072672909091,27.33318906049822,2.9304599598770062
1906,3,0.2512180987903225,27.383799141579733,28.03070921568628,28.80447376539589,26.663755736413044,28.662266114545456,28.23579246263345,1.0874181998291634
1906,4,0.01,27.7827341490313,28.19420184848485,28.518717803519063,27.93765058695652,29.11734789636364,29.183637430604985,-0.9347174392358412
1906,5,0.0213532812516129,26.972066780923992,27.86651466131908,28.53254003812317,29.04144820652174,28.90327341090909,29.60172084697509,-1.1873900585441743
1906,6,0.5862290500499999,26.528180207153504,27.823613456327987,28.57159928739003,28.45941131521739,28.34644605090909,28.986780950177938,-0.27137643902701175
1906,7,1.8869564818451612,24.87971055886736,26.755358565062387,28.13178901173021,26.8741930625,27.684282483636363,28.29976012099644,-0.40667664185589153
1906,8,1.717194355017742,24.310773433681074,26.54285675935829,28.15254571260997,26.13888751902174,27.42323975818182,28.23004371174377,-0.421751561120756
1906,9,2.703154535918333,24.16360604023845,25.98804094474153,27.26427234017595,26.393975304347823,27.310484487272728,28.470301234875446,1.0335411613269023
1906,10,0.059004102838709604,24.28371766766021,25.919161204991088,27.14144333431085,27.564101404891304,27.63899984,28.367679647686835,-0.12757571708066492
1906,11,0.01,24.62017481967213,26.34484722638146,27.85354971554252,26.975657301630434,27.50789551272728,27.734800548042703,-0.5532266507392292
1906,12,0.0783317066548387,24.63431876304024,26.088074607843136,27.49042419648094,26.339032323369565,27.53563633636364,27.0345800177936,0.658740505083153
1907,1,0.042653718751612904,25.0065197585693,25.999588816399285,27.33720992082112,25.63144911956521,27.627139645454545,26.59136927758007,-0.1967072714223119
1907,2,1.0272628236803572,25.856563648286137,26.334218918003565,27.45118258944282,25.717721241847823,27.898846034545457,26.83403681850534,2.3909208668078965
1907,3,0.236413320582258,26.608268897168408,26.80664301426025,27.51604927272728,26.66370385597826,28.49734591454545,27.75466238434164,1.0309872049945619
1907,4,0.15913158854,26.93247948882265,27.19444171657754,27.70443862463344,28.01808314130435,29.23256337636364,28.92128921708185,0.5096125193612405
1907,5,0.2760427974129032,26.462479819672133,27.390954306595365,28.07292891788856,28.84201375,28.765309952727275,29.205125451957294,0.1663240140333674
1907,6,0.1432572458349999,26.21631563785395,27.29605074688057,27.956622979472144,28.14302191576087,27.97051204363636,28.6828461316726,-1.3186053504729727
1907,7,1.699151285616129,24.93789915648286,26.70432314616756,27.96223664222874,27.03648978260869,27.41982247454545,28.02847439857652,-0.526102358999206
1907,8,7.677982118337097,24.110298394932936,26.257165684491977,27.78576373607038,25.799082369565216,27.203483741818182,27.790248195729536,1.532870794357164
1907,9,0.01,25.13150221907601,26.916298253119432,28.1498441143695,26.51991191847826,27.49750945818182,28.06912616014235,-2.0519446075508667
1907,10,0.01,24.595384801788374,26.49740743315508,27.753505750733137,27.713089619565217,27.70199063272728,28.35361500711744,-0.8314038433897544
1907,11,0.01,24.7006809076006,26.42785422994653,27.86110557478005,27.39227081521739,27.716249241818183,27.920452113879005,-0.5532266507392292
1907,12,0.01,25.064239393442623,26.50987985383244,27.644528504398824,26.475293619565218,27.75820583272728,26.96219990035587,-0.6193695856170408
1908,1,0.2951365171532258,25.392101827123696,26.31260657397505,27.368904131964808,25.77303619021739,27.68526602727273,26.540003302491105,1.3427804307313942
1908,2,0.0167328114241379,26.5133790342772,26.835956918003568,27.568362970674485,25.500365839673915,27.95436653272728,26.717189042704625,-0.7000191673606024
1908,3,0.01,26.72440846199702,26.645933244206773,27.219134099706743,26.461501554347823,28.424595216363635,27.754090430604982,-0.8242072086112799
1908,4,0.07593557501666659,26.80011733681073,27.219151707664885,27.693544278592377,27.80388540217391,28.979250127272728,28.86864949822064,0.016503328262645604
1908,5,0.21716345868709672,26.3633569076006,27.406408918003567,28.28471591202346,29.02222563315217,28.781405992727272,29.15692718505338,-0.0010378333164110987
1908,6,1.0942258251683332,26.443656159463487,27.465616832442063,28.01133575953079,28.224472997282607,28.18576821090909,28.47804508185053,0.3424007523922113
1908,7,6.299589321875806,24.968242685543963,26.61911345989305,27.745247568914955,26.911871842391303,27.52509007818181,27.89700459430605,1.3017665728425207
1908,8,9.212855238270969,24.682283384500742,26.505358950089125,27.795771249266863,26.03373248369565,27.518795427272728,27.74613601067616,1.850410926704045
1908,9,4.505170934543333,24.37302793293592,26.26358970766488,27.701205310850444,26.657232758152176,27.440372947272728,27.995452775800715,1.6408598364940592
1908,10,0.010033941532258065,24.60343356929955,26.26882251871658,27.57623676539589,27.66499123369565,27.68128488363636,28.18286833096085,-0.8302780208622725
1908,11,0.09536901249999999,24.321178453055143,25.825546552584672,27.138153436950148,27.345870769021737,27.664434545454547,27.78907593950177,0.7916073800748138
1908,12,0.01,24.088108081967214,25.452705076648844,26.792098938416423,26.21602084782609,27.565614861818183,26.65798090035588,-0.6193695856170408
1909,1,0.17146371471935482,25.49749007749628,26.278825306595365,27.22074150733138,25.442552603260868,27.47298506909091,26.656951918149467,0.8047291664865696
1909,2,0.3416951461964285,25.447369253353205,25.885864798573976,26.83855213782991,25.61199391576088,27.73805891454545,26.836756355871888,1.1077049329776243
1909,3,0.01,26.70252460655738,26.7221585828877,27.29661573313783,26.728402195652176,28.485608349090903,27.99662463345196,-0.8242072086112799
1909,4,1.0634723916616666,26.69133584649777,27.067972270944743,27.67020622580645,28.2442162798913,29.15253753272728,29.04152888256228,2.57063678502086
1909,5,0.0600140685483871,26.46128154247392,27.499450602495543,28.369591260997066,28.93050166847826,28.677587732727275,29.32666540213523,-0.7340774141754385
1909,6,0.8202647031266667,25.27824327272728,26.59102466488413,27.41006362463343,27.99572823369565,27.84026099090909,28.533874416370107,0.044015923215389406
1909,7,5.79142804006129,24.68563569448584,26.251953030303028,27.296250249266865,26.48972658423913,27.433498292727272,28.00351940569395,1.1579834100345252
1909,8,1.9226426058403228,23.98788529657228,25.928235613190733,27.16558904692082,25.953226682065218,27.197496125454546,27.814840900355872,-0.30533694545546586
1909,9,4.4607489283,23.98151519970194,25.931288873440284,27.342361944281524,26.4923321277174,27.45396155272727,27.983292540925262,1.6278952770435453
1909,10,0.01,23.7819419418778,25.526959754010697,26.936827574780057,27.392695782608698,27.58713941090909,28.064108918149465,-0.8314038433897544
1909,11,0.01,23.59235138897168,25.180267802139035,26.730324369501467,27.28785914402174,27.6529838,27.721678409252668,-0.5532266507392292
1909,12,0.4854424627064516,24.199034394932934,25.52460696969697,26.88792276246334,26.36576126358696,27.745157481818183,26.89626724911032,2.859044080850703
1910,1,0.0353155443564516,24.700300299552907,25.6447285828877,26.63286798826979,25.648004500000003,27.611655629090908,26.55319175088968,-0.30376826655748596
1910,2,0.0218397633928571,25.8334211609538,26.120618752228165,26.829344545454543,25.624071315217392,27.747211687272728,26.902835928825624,-0.5910662177028168
1910,3,0.01,26.35841998509688,26.455589682709448,26.95271097360704,26.68643372554348,28.37455748363637,27.865635359430605,-0.8242072086112799
1910,4,0.16730626666166662,26.527889527570792,26.5838168395722,26.896909410557186,27.84601523097826,28.71102133090909,28.63387787188612,0.5473458490853689
1910,5,0.0397024153241935,25.823392083457527,26.461291641711227,27.12244909090909,28.83545571467392,28.63503229090909,29.132045576512454,-0.9263657161155624
1910,6,2.82943344516,25.6974592980626,26.65142768092692,27.14552615835777,28.04569640760869,28.06323719090909,28.607600669039147,1.5661293983521367
1910,7,1.7365433883016128,25.02511825186289,26.38285863636364,27.20585358944281,26.722379418478265,27.44919009818182,28.230038612099644,-0.5016108606496279
1910,8,5.799815615304838,24.427686162444115,26.018608525846705,27.080861768328443,26.063388543478258,27.16269765454545,27.94453320640569,1.085054686426892
1910,9,0.2234953083533333,24.049155825633385,25.515686885918004,26.642129260997063,26.32115341847826,27.29319871454545,27.853577896797155,-0.8142461433763653
1910,10,0.0102133467741935,24.225825952309982,25.84314873083779,26.953819788856308,27.24105866032609,27.386505127272727,28.06483732028469,-0.8243793257671246
1910,11,0.01,24.710274786885243,26.16820213547237,27.24217021994135,26.94383262771739,27.34024846909091,27.56231408185053,-0.5532266507392292
1910,12,0.01,24.660001302533534,25.99372697326203,27.105739504398827,26.098918986413043,27.479337,26.6502746227758,-0.6193695856170408
1911,1,0.0438737288306451,25.081837083457525,26.01584404991087,27.09446172727273,25.65119045108696,27.57664868,26.34830306049822,-0.1802515368777276
1911,2,0.029909868303571403,25.676566931445603,26.171460962566844,27.16524760410557,25.655207695652177,27.77964341454545,26.84909988256228,-0.4543313450174245
1911,3,1.0811143770258065,26.405332897168403,26.44497501247772,27.028538721407624,26.71139030706522,28.61122290909091,28.006330049822065,2.9526745247492654
1911,4,0.01012248125,26.488088937406857,26.660181661319072,27.04606815542522,27.73519242119565,28.797613643636364,28.720956419928825,-0.9301308382003959
1911,5,0.0128285403225806,25.85536690014904,26.80629279144385,27.75481608797654,28.86334091304348,28.82597179090909,29.204268854092525,-1.38175510417784
1911,6,0.8713624540483333,25.9857120804769,27.04447626737968,27.61437571260997,27.84294580706522,27.83761668181818,28.573070822064054,0.10431489072804746
1911,7,0.0457891723806451,25.713215540983608,27.02004583244207,27.804171516129035,26.86969701086957,27.457970885454543,28.14016786476868,-3.2575746152371616
1911,8,0.4304348064645161,25.359243850968703,26.62505577896613,27.489810070381232,26.26381202445652,27.399359485454543,27.9059642455516,-1.5925609211158285
1911,9,2.0205241899133335,25.765554971684058,27.00074761497326,27.882113806451613,26.724221432065217,27.53790589272728,27.983647921708187,0.7359386423570746
1911,10,0.1374343659435484,25.509181081967213,26.952820948306595,27.990934882697942,27.6961330625,27.57734990181818,28.34049188256228,0.32829816446465115
1911,11,0.04267415521,26.017587114754097,27.503984996434937,28.69833127272728,27.32962973913044,27.838551345454547,27.92076990747331,0.20907114091721313
1911,12,0.01,26.676934384500743,27.557654966131903,28.110014897360703,26.49260232608696,27.761282827272726,27.34203916014235,-0.6193695856170408
1912,1,0.27181861995967743,27.22949881818182,28.08529828698752,28.66390053079179,25.851308453804343,27.700759034545456,26.817293921708185,1.2540239159570297
1912,2,0.01,27.235539384500743,27.581488862745097,28.168250346041056,25.883660885869567,28.04715433636364,27.2628082455516,-0.8953273011101508
1912,3,0.010180961693548301,27.69653528912072,27.92531236898396,28.41295472434017,26.8176985326087,28.669617943636364,28.276368142348755,-0.8172375463132636
1912,4,0.09396500417166659,28.035215770491803,28.30936306595365,28.609694524926688,28.41870822554348,29.415211145454546,29.67585757295373,0.14734776793448637
1912,5,0.049848863912903205,27.21726650968704,27.85423965775401,28.270837296187683,29.313562668478266,28.98002590909091,29.70130427046264,-0.822495992349463
1912,6,0.7023937583466666,26.366385180327867,27.44656271301248,28.150568747800587,28.740796839673912,28.36152286909091,29.049936544483987,-0.10565716331043419
1912,7,3.364500038448387,25.3855491028316,27.13027728342246,28.2813898797654,27.24607292663044,27.770343305454546,28.425021701067617,0.3268530761867593
1912,8,3.8220155199870964,24.72379929955291,26.502201090909093,27.8020568914956,26.134660282608696,27.727014365454544,28.08286302135232,0.4982959230946021
1912,9,0.45006724175,25.22430305514158,26.87398479857397,28.01001134017595,26.745964847826084,27.730587081818182,28.39240687188612,-0.41956005966173104
1912,10,0.1811631754193548,24.891071718330853,26.62507844741533,27.85168273900293,27.82636714402173,27.69940257090909,28.43414274377224,0.5035099231138801
1912,11,0.17397966250000002,25.17192127123696,26.83223456862745,27.9901696686217,27.200710766304347,27.616415478181818,27.84204630960854,1.347205676669945
1912,12,0.01,24.873901810730256,26.12376883778966,27.23795021114369,26.18329267119565,27.62202285454545,26.85981808540925,-0.6193695856170408
1913,1,0.01,25.64026409985097,26.379964149732626,27.26205740762463,25.6192818125,27.53965614909091,26.40456545551601,-0.9084076643325846
1913,2,0.1617551529035714,26.5607885514158,26.930820614973264,27.755845143695016,25.80755441847826,28.13525313636364,26.834052053380784,0.4979974471654977
1913,3,0.0942199737838709,27.0339944828614,27.39043247058824,27.997819011730208,26.44472097554348,28.427469109090907,27.81116874377224,0.3086720623802679
1913,4,0.0143493572916666,26.381272283159465,26.97165250623886,27.601846914956013,28.025961918478263,28.94782559818182,29.02252270106761,-0.7942251665146771
1913,5,0.7536534254419355,26.62968108941877,27.558924962566845,28.17243513489736,29.27591170108696,28.8547098,29.58358581494662,1.0265687134221209
1913,6,1.5768925510716667,26.3538638733234,27.510609171123,28.00071853958944,28.116031366847828,28.235794485454544,28.81485563345196,0.7644940616453891
1913,7,0.837331552467742,25.63491245752608,27.07834380392157,27.88769358944282,26.801218668478263,27.618950185454548,28.20555630604982,-1.2457237577945959
1913,8,1.5257314022419357,25.17974473025336,26.79842496791444,27.80179842815249,26.16470720652174,27.275471443636363,27.8781058113879,-0.5394600967477374
1913,9,0.9075399908366666,25.12882552757079,26.81858741532977,28.166043275659824,26.567302317934782,27.45047774,28.17796475088968,0.05491348803141635
1913,10,0.0196771502032258,25.376051700447093,26.780979930481283,27.89175793255132,27.72108428532609,27.699164943636365,28.2038655266904,-0.5925502386746687
1913,11,0.0150749770833333,25.95842831147541,27.44907835294118,28.489995099706743,27.40786716304348,27.86700855818182,27.767237854092528,-0.3649451721173408
1913,12,0.3123052993903226,26.194092284649777,27.41210881105169,28.308751469208207,26.35461554891304,27.885854461818184,26.9622670177936,2.168867483895887
1914,1,0.0868266945483871,26.45706973472429,27.256048276292336,27.918385387096773,25.764569480978263,27.714031549090908,26.30807431672598,0.2608060324467914
1914,2,0.09431452343928569,27.054341096870345,27.53456925490196,28.19720857771261,25.907573236413047,28.18294580909091,26.7609066227758,0.1433029757856648
1914,3,0.0105698598790322,27.43654776453055,27.572125654188948,28.06412839296188,26.64752650543478,28.68710682909091,28.09408874021352,-0.80259316549018
1914,4,0.2874552343866666,27.935221238450072,28.43339948306595,28.72872014956012,28.20568639673913,29.25949978181818,29.03358093238434,0.9993037157044046
1914,5,0.1031193245967741,26.91234879731744,27.865567033868093,28.616715923753663,29.254307067934786,28.93479007454545,29.283646590747328,-0.45413122191188654
1914,6,2.3911669575,26.50432868703428,27.74518396969697,28.539790870967742,28.626755782608697,28.644772016363635,28.565027886121,1.317165284747378
1914,7,2.939895875430645,26.28067694634873,27.754382590017823,28.68514748387097,26.944413179347823,28.21442556,28.193291604982207,0.14334633775504535
1914,8,2.066232083883871,26.07945298956781,27.80201879857397,28.84513927272728,26.318078222826088,27.880472403636364,28.03774471530249,-0.22905248811098686
1914,9,1.541179821975,25.966893611028315,27.456856010695187,28.504604228739,26.95171730706522,27.80685451636364,28.34145533096085,0.48513999059348967
1914,10,0.0596136209838709,25.56392295081967,27.021444702317293,28.30389839882698,28.17694208695652,28.14103337636364,28.617871053380785,-0.12263713118002278
1914,11,0.1724688792,25.59036403725782,26.988538155080214,28.243324991202343,27.72097199456521,28.17883862,28.042968672597866,1.3382118732835115
1914,12,0.01,25.99415141281669,27.260767470588235,28.343345785923752,26.577161578804347,27.80560795272727,27.22962323131673,-0.6193695856170408
1915,1,0.3102128115241935,26.45033069150521,27.43491499821747,28.353895193548382,25.823241236413043,27.67065764,26.69296649822064,1.3978965295525585
1915,2,0.5172119732178572,26.848442606557377,27.389713885918,28.290132753665688,25.909206510869566,28.07271703818182,27.242305362989324,1.5254105188065055
1915,3,0.7413076593096775,27.53122723099851,27.72477612299465,28.32871745454545,26.981737429347824,28.75998456,28.37571971530249,2.3559305744423114
1915,4,0.02176694271,28.06486421311476,28.205768392156862,28.592073533724346,28.522685578804342,29.544916221818184,29.53436376512456,-0.6193958633572656
1915,5,0.0193920786290322,27.765485681073024,28.353095839572195,28.940490478005863,29.46635413043478,29.127952,29.90888495017794,-1.2253987224675793
1915,6,0.458856234415,27.90431511475409,28.7650616631016,29.20489107038124,28.952098934782608,28.60827134,29.454667284697507,-0.48237011515818745
1915,7,1.2265641262177418,25.837358883755588,27.31164824064171,28.436457478005867,27.42018540217391,27.92616257818182,28.7794998683274,-0.8749516855521146
1915,8,0.6229012156258065,25.154114505216096,26.95434831372549,28.23365065689149,26.55872704891304,27.67399980909091,28.42733325266904,-1.318191746204469
1915,9,0.3741616593866666,25.099963293591653,26.943921978609627,28.274220404692084,27.014894722826085,27.90815903272728,28.53994563345196,-0.5302975410404829
1915,10,1.1077571330999998,25.02318641430701,26.983256322638148,28.418685428152497,27.774161519021742,27.900432645454547,28.622379960854094,2.2013520895123295
1915,11,0.01,24.70593131445604,26.520025532976824,28.040750598240468,27.37492394293478,27.934059067272727,28.14678218149466,-0.5532266507392292
1915,12,0.01,24.60580263934426,26.35193419251337,27.87821138123167,26.504746095108697,27.852571967272727,27.126567594306053,-0.6193695856170408
1916,1,0.0112289677419354,25.24923545752608,26.45339660427808,27.6460035483871,25.6098123152174,27.502102418181817,26.37566658718861,-0.8594113792678799
1916,2,0.01128265625,25.475656612518627,26.159140333333333,27.21593694134897,25.7716191902174,27.867995025454544,26.921079113879003,-0.8511849240021436
1916,3,0.010059264112903227,26.32903566020865,26.72472837433155,27.50639401466276,26.775660483695653,28.544764274545454,27.99666038790036,-0.8219134702261911
1916,4,0.0739191208433333,26.603265685543963,27.128509575757576,27.913567912023463,28.36457327173913,29.34761196181818,29.279944857651248,0.0005345571436130309
1916,5,0.9937435515983872,26.35884695529061,27.627452816399288,28.60607629032258,29.115956972826087,28.92073535272728,29.40810057295374,1.3224441696642575
1916,6,0.5108827510933334,25.72716036214605,27.32305188413548,28.38423753958944,28.274711489130432,28.311537987272725,28.72875579003559,-0.39168653700884876
1916,7,1.8877732661774196,24.22738602980626,26.14097451515152,27.55167103519061,27.06988645108696,27.78801808909091,28.38973525978648,-0.4061758490759912
1916,8,5.9601065202161285,23.4588150685544,25.434600219251337,26.904968413489737,26.38711667663044,27.58314548363636,28.2352231494662,1.126554189992413
1916,9,6.289541640025,23.570771780923994,25.433539677361853,26.79627406451613,26.647895350543475,27.581398212727272,28.24515957295373,2.10910682335805
1916,10,0.5105673518596774,23.53868608643815,25.426090064171124,26.97039999706745,27.53478941304348,27.49683659272727,28.313610049822064,1.3292292415031561
1916,11,0.01,23.2936743561848,24.97680082174688,26.57940979472141,26.88445829076087,27.36032207636364,27.64983272953737,-0.5532266507392292
1916,12,0.01,23.57807978837556,24.98026556149733,26.589405416422284,26.24202612771739,27.548928045454545,26.717800540925268,-0.6193695856170408
1917,1,0.0279913981870967,24.08724785394933,25.033462449197863,26.49865820234604,25.549292089673912,27.40957972909091,26.31728125622776,-0.42867884827233266
1917,2,0.1826614888571428,24.837446766020868,25.55901856862745,26.89481111143695,25.67898786413044,27.73848487636364,26.5485351886121,0.5866792996555685
1917,3,0.0252375040338709,26.172339353204176,26.601040217468807,27.34860119648094,26.54276358152174,28.136523283636365,27.668906612099644,-0.4293986377543509
1917,4,0.55246106876,27.145502998509688,27.44159275935829,27.78412797947214,28.06986781793478,28.92083854,28.867632758007115,1.6803705494377756
1917,5,2.346348796527419,26.972090058122205,27.55076850445633,27.901931964809386,28.916168375,28.58962832363636,29.366057676156583,2.4787213114595943
1917,6,3.4961864856599996,26.65003433830104,27.635928481283425,27.995673369501464,28.207601557065217,28.095533063636363,28.576534782918152,1.9031097415376195
